Format,,,,,,,,,,,,
Venue,,,,,,,,,,,,
Vehicle,,,,,,,,,,,,
Driver,,,,,,,,,,,,
Device,,,,,,,,,,,,
Comment,,,,,,,,,,,,
Log Date,s,,,,,,,,,,,
Log Time,s,,,,,,,,,,,
Sample Rate,s,,,,,,,,,,,
Duration,m,,,,,,,,,,,
Range,m,,,,,,,,,,,
Beacon Markers,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Time,G Force Lat,G Force Long,G Force Vert,Damper Pos FL,Damper Pos FR,Damper Pos RL,Damper Pos RR,Wheel Speed FL,Wheel Speed FR,Wheel Speed RL,Wheel Speed RR,Steering Wheel Angle
s,G,G,G,mm,mm,mm,mm,km/h,mph,km/h,km/h,deg
,,,,,,,,,,,,
,,,,,,,,,,,,
3.18,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.7
3.2,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.22,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.7
3.24,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.7
3.26,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.28,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.3,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.32,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.7
3.34,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.36,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.7
3.38,0.01,0.04,0,-14.73,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.4,0,0.04,0,-14.73,-23.69,-5.23,-8.28,0,0,0,0,5.7
3.42,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.44,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.7
3.46,0,0.04,0,-14.75,-23.69,-5.23,-8.28,0,0,0,0,5.8
3.48,0.01,0.04,0,-14.77,-23.69,-5.23,-8.28,0,0,0,0,5.8
3.5,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.52,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.54,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.56,0,0.04,0,-14.77,-23.69,-5.23,-8.28,0,0,0,0,5.8
3.58,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.6,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.62,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.64,0,0.04,0,-14.77,-23.69,-5.23,-8.28,0,0,0,0,5.7
3.66,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.68,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.7,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.72,0.01,0.04,0,-14.77,-23.69,-5.23,-8.28,0,0,0,0,5.8
3.74,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.76,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.78,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.8,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.82,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.84,0,0.04,0,-14.77,-23.67,-5.23,-8.28,0,0,0,0,5.8
3.86,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.88,0,0.04,0,-14.79,-23.69,-5.25,-8.26,0,0,0,0,5.8
3.9,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.92,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.94,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.96,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
3.98,0.01,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
4,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.02,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.04,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.06,0,0.04,0,-14.79,-23.67,-5.23,-8.26,0,0,0,0,5.8
4.08,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.1,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.12,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.14,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.16,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.18,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.2,0,0.04,0,-14.79,-23.67,-5.23,-8.26,0,0,0,0,5.8
4.22,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.24,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.26,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.28,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.3,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.32,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.34,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.36,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.38,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.4,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.42,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.44,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.46,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.48,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.5,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.52,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.54,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.56,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.58,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.6,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.62,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.64,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.66,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.68,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.7,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.72,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.74,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.76,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6
4.78,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,6
4.8,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6
4.82,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,6
4.84,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.86,0,0.04,0,-14.77,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.88,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.9,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.92,0.01,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.94,0.01,0.04,0,-14.77,-23.69,-5.23,-8.28,0,0,0,0,5.8
4.96,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
4.98,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
5,0.01,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
5.02,0.01,0.04,0,-14.77,-23.69,-5.23,-8.28,0,0,0,0,5.8
5.04,0,0.04,0,-14.79,-23.69,-5.23,-8.28,0,0,0,0,5.8
5.06,0,0.04,0,-14.79,-23.69,-5.23,-8.26,0,0,0,0,5.8
